iter	Logloss
272	0.04970163981
273	0.04958424159
274	0.0495501709
275	0.04953299749
276	0.04951340812
277	0.04946731567
278	0.04937492371
279	0.04929610479
280	0.04920757112
281	0.04914806911
282	0.04907763527
283	0.04905160086
284	0.04903366452
285	0.04899201166
286	0.04894861857
287	0.04888586862
288	0.04887054807
289	0.04881117321
290	0.04873839969
291	0.04871517363
292	0.04870012556
293	0.04867572966
294	0.04862165179
295	0.04858044942
296	0.04854996091
297	0.0484366644
298	0.04839897519
299	0.04828216553
300	0.04825786046
301	0.04818919954
302	0.04809494019
303	0.04807356698
304	0.04799465361
305	0.04790041606
306	0.04785643441
307	0.04780381702
308	0.04772398449
309	0.04758677891
310	0.04754942394
311	0.04750956217
312	0.04745914278
313	0.04739717029
314	0.04738072713
315	0.04730915615
316	0.04726166861
317	0.04723558698
318	0.04717671712
319	0.04713925316
320	0.0471345629
321	0.04711391994
322	0.04706995646
323	0.04699231102
324	0.04696614947
325	0.04693659465
326	0.04689333235
327	0.04683946882
328	0.04678944179
329	0.04669588361
330	0.04666288467
331	0.04655428569
332	0.04652503604
333	0.04649616786
334	0.04647152855
335	0.04639928182
336	0.04635427929
337	0.04631210327
338	0.04625304812
339	0.04621323358
340	0.04620633807
341	0.04612401326
342	0.04604546683
343	0.04589778718
344	0.04586571103
345	0.0457195064
346	0.04568646022
347	0.04561671666
348	0.04560284569
349	0.04554832822
350	0.04553377424
351	0.04547440302
352	0.04544250488
353	0.04542215256
354	0.04535132272
355	0.04528463818
356	0.04521833511
357	0.04517755418
358	0.04514293852
359	0.04512342544
360	0.04510830834
361	0.0450634257
362	0.04501606169
363	0.04495093936
364	0.04491000221
365	0.04489172073
366	0.04483889625
367	0.04476654779
368	0.0447518049
369	0.04472924369
370	0.04465955462
371	0.04462183634
372	0.04457483927
373	0.0445572844
374	0.0445375933
375	0.04451728821
376	0.0443295942
377	0.04431671143
378	0.0442846498
379	0.04419538952
380	0.0441540273
381	0.04412163871
382	0.04404327393
383	0.04396768116
384	0.04392690749
385	0.04380704971
386	0.04374750773
387	0.04372027443
388	0.04364377703
389	0.04361999512
390	0.04355020432
391	0.04354208083
392	0.04353383382
393	0.04352577936
394	0.04351030259
395	0.04345777602
396	0.0434018562
397	0.04334803627
398	0.04333772205
399	0.04331687564
400	0.04326312474
401	0.04318694342
402	0.04314049857
403	0.04308054969
404	0.04305829729
405	0.0430396852
406	0.04300008865
407	0.04297549293
408	0.04287581671
409	0.04286731902
410	0.04283422198
411	0.04280241467
412	0.0427074723
413	0.04264915466
414	0.04263405209
415	0.04257596334
416	0.04253900437
417	0.04250321888
418	0.04245147342
419	0.042441181
420	0.04242612203
421	0.04238081069
422	0.04235854376
423	0.04235035488
424	0.04228395008
425	0.04222060431
426	0.0421946898
427	0.04218589783
428	0.04213511149
429	0.04211996896
430	0.0421097383
431	0.04208836147
432	0.04207987467
433	0.04201222011
434	0.04199896676
435	0.04199033101
436	0.04197466532
437	0.04196702503
438	0.04191256569
439	0.04190724327
440	0.04190012977
441	0.04185578482
442	0.04179215931
443	0.04171572004
444	0.04171017601
445	0.0416637239
446	0.041618725
447	0.04157505944
448	0.04150867281
449	0.04145765032
450	0.04139838082
451	0.0413852728
452	0.0413281359
453	0.04124813625
454	0.04116996039
455	0.04114698138
456	0.04110573178
457	0.04108540126
458	0.04104486738
459	0.04098432268
460	0.04094370524
461	0.04086869739
462	0.04083435422
463	0.04075419108
464	0.04070681254
465	0.04066548665
466	0.04062090919
467	0.04056243896
468	0.04050920032
469	0.0404998634
470	0.04046793983
471	0.0404237729
472	0.04040006002
473	0.04036234174
474	0.04029300508
475	0.04025637672
476	0.04018557594
477	0.04014289856
478	0.04010801043
479	0.04009022667
480	0.04005299886
481	0.04000100999
482	0.03993805658
483	0.03982788086
484	0.03974631173
485	0.03971381778
486	0.03965934753
487	0.03962040492
488	0.03953024001
489	0.03946955363
490	0.03946257455
491	0.03942558652
492	0.03940190633
493	0.03936101278
494	0.03934498742
495	0.03928570339
496	0.03927012126
497	0.03921773638
498	0.03916559129
499	0.03911514282
500	0.03910826547
501	0.03906638736
502	0.039050758
503	0.03901990618
504	0.03894491287
505	0.03889464605
506	0.03885808309
507	0.03881475539
508	0.0387739018
509	0.03876840501
510	0.03874229068
511	0.03872586205
512	0.0387121364
513	0.03867378598
514	0.03863119943
515	0.03857361203
516	0.03856746855
517	0.03851131621
518	0.03840518043
519	0.03837078639
520	0.03830477033
521	0.03825294858
522	0.03821059454
523	0.03817883446
524	0.03812461853
525	0.03808999924
526	0.03804421561
527	0.037986363
528	0.03792499724
529	0.03786621094
530	0.03781608218
531	0.03775380089
532	0.03771900359
533	0.0376847803
534	0.03763214111
535	0.03759690058
536	0.03756273542
537	0.03752036685
538	0.03748306274
539	0.03747223627
540	0.03743732997
541	0.03734254383
542	0.03730328514
543	0.03727071126
544	0.03722632635
545	0.03717999413
546	0.03713991801
547	0.03707857768
548	0.03704290481
549	0.0369955735
550	0.03691947574
551	0.03687585013
552	0.03684964861
553	0.0368149821
554	0.03677570161
555	0.03674039568
556	0.03669061933
557	0.03666285197
558	0.03662308466
559	0.03658653986
560	0.03654483614
561	0.03651942662
562	0.03646158491
563	0.03641813006
564	0.03637035552
565	0.03629906064
566	0.03626703535
567	0.03625586373
568	0.03621837071
569	0.03617677961
570	0.03614594596
571	0.03611573719
572	0.03602703276
573	0.03599284944
574	0.0359711202
575	0.03592161633
576	0.03586175828
577	0.03581326439
578	0.03578446161
579	0.03573606582
580	0.03570478167
581	0.03567477998
582	0.03564459301
583	0.03561256045
584	0.03557456607
585	0.03551630656
586	0.03547921317
587	0.03543731689
588	0.03543473017
589	0.03540406727
590	0.03537822905
591	0.03536516462
592	0.03531640916
593	0.03529352097
594	0.03526596433
595	0.03523090908
596	0.03522417704
597	0.03519537789
598	0.03513297671
599	0.03509410313
600	0.03503644671
601	0.03499656677
602	0.03495564052
603	0.03494538807
604	0.03491319566
605	0.03485836937
606	0.0348197501
607	0.03478227525
608	0.03473491124
609	0.03469244094
610	0.03464208694
611	0.03459017436
612	0.03458456494
613	0.03456261044
614	0.03455271403
615	0.03448735918
616	0.03444901966
617	0.03442033677
618	0.03438073658
619	0.03434451875
620	0.03429823376
621	0.03428030105
622	0.03423709688
623	0.03420296805
624	0.0341460237
625	0.03410996573
626	0.03408473787
627	0.03405059088
628	0.03403322492
629	0.03398608253
630	0.03396148682
631	0.03395585196
632	0.03390971592
633	0.03389296395
634	0.03387029739
635	0.03383726937
636	0.0338209897
637	0.0337991769
638	0.03377248855
639	0.0337180728
640	0.03365602039
641	0.03361663092
642	0.03358010792
643	0.03354878743
644	0.03349392119
645	0.03346049354
646	0.0334240323
647	0.03338991438
648	0.03335529146
649	0.03329075768
650	0.03325295585
651	0.03322025117
652	0.0331968798
653	0.0331791469
654	0.03316623506
655	0.03314654396
656	0.0331275177
657	0.03311181205
658	0.03309100196
659	0.03308614458
660	0.03308143252
661	0.03304532369
662	0.0330032276
663	0.03298371815
664	0.03293197632
665	0.03292314802
666	0.0329049065
667	0.03286996024
668	0.0328385998
669	0.03282358805
670	0.0327932376
671	0.03276152475
672	0.03272295997
673	0.0326873416
674	0.03265626817
675	0.03264060248
676	0.03260641189
677	0.03259793963
678	0.03256597973
679	0.03255780175
680	0.03253622872
681	0.03251415434
682	0.03248490106
683	0.03246962774
684	0.0324521201
685	0.03239673433
686	0.03236356099
687	0.03233032953
688	0.03228526524
689	0.03225414458
690	0.03223478045
691	0.03221039182
692	0.03218588693
693	0.03215986706
694	0.03212259202
695	0.03211484637
696	0.03210997445
697	0.0320732698
698	0.03203645615
699	0.03202889579
700	0.03199666704
701	0.03196421305
702	0.03194362822
703	0.03191652207
704	0.03191089448
705	0.03186310178
706	0.03185155596
707	0.03182716733
708	0.03180414836
709	0.03177937826
710	0.0317758978
711	0.03174165272
712	0.03172199794
713	0.03170318604
714	0.03166646685
715	0.03164640881
716	0.03160118466
717	0.0315692611
718	0.03155033657
719	0.03150510152
720	0.0314755467
721	0.03144415719
722	0.03140177409
723	0.0313927714
724	0.0313399324
725	0.03130594889
726	0.03125863575
727	0.03123296828
728	0.03120550973
729	0.03118287586
730	0.03116883777
731	0.03115245274
732	0.03110275995
733	0.03109396798
734	0.03108894711
735	0.03105462211
736	0.03101119995
737	0.03096602667
738	0.03094573975
739	0.03091239929
740	0.03088146391
741	0.03084046863
742	0.03082047962
743	0.03080475217
744	0.0307649122
745	0.03073864891
746	0.03071944464
747	0.03070140294
748	0.03063180106
749	0.03057912191
750	0.03056535993
751	0.03053301493
752	0.03053060986
753	0.03051096598
754	0.03049276443
755	0.03048751831
756	0.03046476637
757	0.03044721331
758	0.03041889009
759	0.03040029617
760	0.03036932991
761	0.03035251617
762	0.03032138643
763	0.03027968634
764	0.03024707613
765	0.03021078927
766	0.03019468398
767	0.03016333444
768	0.03012105124
769	0.03009190696
770	0.03006201608
771	0.03003718058
772	0.030012445
773	0.02997672308
774	0.02996030172
775	0.02992636544
776	0.02988516308
777	0.02984738305
778	0.02983013516
779	0.02979931786
780	0.0297652181
781	0.02975533077
782	0.02973991757
783	0.02972219921
784	0.0296943937
785	0.02967950912
786	0.02966373989
787	0.02963296254
788	0.02960068112
789	0.02958376385
790	0.02956643241
791	0.02954496474
792	0.02952897753
793	0.02951535543
794	0.02948616391
795	0.02947465806
796	0.02944913955
797	0.02944551014
798	0.02940424965
799	0.02938066028
800	0.02934136527
801	0.02932557424
802	0.0292586263
803	0.02924339839
804	0.02923743475
805	0.02920878456
806	0.02919670832
807	0.02919331505
808	0.02917611622
809	0.02913426354
810	0.02911443438
811	0.0290761112
812	0.029044382
813	0.02900487264
814	0.02897774469
815	0.0289534705
816	0.02893704551
817	0.02890742347
818	0.02888099307
819	0.02884431022
820	0.02883742196
821	0.02880904425
822	0.0287903595
823	0.02876317342
824	0.02875749497
825	0.02872800736
826	0.02870981852
827	0.02869459606
828	0.02866565341
829	0.02861923944
830	0.02861376808
831	0.02857667832
832	0.02855072021
833	0.02853597369
834	0.02851112729
835	0.02847718738
836	0.0284588841
837	0.02844479515
838	0.02843213399
839	0.02842093331
840	0.02840461731
841	0.02839208694
842	0.02836967832
843	0.0283341871
844	0.02830182393
845	0.02828049069
846	0.02826175145
847	0.0282341512
848	0.02820529938
849	0.02817949023
850	0.02813368843
851	0.02810684567
852	0.02808894566
853	0.02806433905
854	0.02803853716
855	0.02801032657
856	0.02799116589
857	0.02797920227
858	0.02796761649
859	0.0279489935
860	0.02792613075
861	0.02791112809
862	0.0278771791
863	0.02783575875
864	0.02781752087
865	0.02779116676
866	0.02777776627
867	0.02776068006
868	0.02772746132
869	0.02769234067
870	0.0276772817
871	0.02767077128
872	0.02765886943
873	0.02763625372
874	0.0276044119
875	0.02759356907
876	0.02758374169
877	0.02754995437
878	0.02752312433
879	0.02747584025
880	0.02746296292
881	0.02745148613
882	0.02742986225
883	0.02739925203
884	0.02738680522
885	0.02736926488
886	0.02735945202
887	0.0273546891
888	0.02732897441
889	0.02731061845
890	0.02727553413
891	0.02723350525
892	0.02722417559
893	0.02721301488
894	0.0271682049
895	0.027158541
896	0.02713071006
897	0.02710381099
898	0.02706313905
899	0.02705299377
900	0.02702234177
901	0.02701781137
902	0.02699752081
903	0.02698191507
904	0.02697715214
905	0.02696480161
906	0.02693768819
907	0.02692658379
908	0.02691161019
909	0.02689456758
910	0.02685980297
911	0.02684536162
912	0.02681428455
913	0.02679905846
914	0.02676589784
915	0.02676240104
916	0.02671867552
917	0.0267067773
918	0.02667303176
919	0.02666290647
920	0.02663838704
921	0.02662616548
922	0.02660517556
923	0.02657174973
924	0.02653488886
925	0.02652335939
926	0.02650857835
927	0.02648857117
928	0.02644556318
929	0.02642436436
930	0.02641993023
931	0.02641135624
932	0.02638772692
933	0.02635867346
934	0.02634421576
935	0.0263335891
936	0.02631204514
937	0.02630836305
938	0.02628477732
939	0.02628182002
940	0.02626334054
941	0.02624930972
942	0.02622418177
943	0.02620877584
944	0.02619065784
945	0.02617666517
946	0.02613822755
947	0.02611995334
948	0.02602394104
949	0.02601005918
950	0.02599304199
951	0.02596261524
952	0.02593115125
953	0.0258942704
954	0.02587603614
955	0.02584689004
956	0.02580845061
957	0.02579479399
958	0.02578707014
959	0.02575045268
960	0.02573706854
961	0.02570147741
962	0.02566730318
963	0.02564617339
964	0.02563562121
965	0.02562821161
966	0.0256152816
967	0.02559935797
968	0.02557970501
969	0.02554664067
970	0.02552148365
971	0.02549419221
972	0.02547580901
973	0.02538904826
974	0.02536455972
975	0.02534955706
976	0.02531723386
977	0.02529392424
978	0.02528384981
979	0.02527982803
980	0.02525422596
981	0.02522996993
982	0.02518652416
983	0.02517008645
984	0.02515547434
985	0.02513578869
986	0.02510744186
987	0.02509313311
988	0.02507064638
989	0.02504971095
990	0.025030256
991	0.02499852862
992	0.02496976217
993	0.02493912106
994	0.02492390587
995	0.02490751357
996	0.02490231832
997	0.02488387335
998	0.02487236205
999	0.02484284719
